Date,ADA-USD_long_ALGO-USD_short,ATOM-USD_long_AVAX-USD_short,BCH-USD_long_BNB-USD_short,BTC-USD_long_CRO-USD_short,DOGE-USD_long_DOT-USD_short,ETH-USD_long_FTT-USD_short,HEX-USD_long_LTC-USD_short,LUNA1-USD_long_MANA-USD_short,MATIC-USD_long_SHIB-USD_short,SOL-USD_long_TRX-USD_short,UNI1-USD_long_USDC-USD_short,USDT-USD_long_XRP-USD_short
2020-10-12 00:00:00,-0.001991197126484212,-0.046833507687560616,-0.03750251518615322,0.005682589718932096,-0.006965939416469558,0.00044403042814777915,-0.006039206373687989,0.0013735381600713525,,0.021451740009486464,-0.018563837316894927,-0.0011376701153392732
2020-10-13 00:00:00,-0.0037785551784687565,-0.005639189344235351,0.02872475741377717,0.018867673000665053,0.0010572538221732541,-0.009878378981410696,0.01721461650525974,-0.0024172972575399743,,-0.029778216380846267,0.03632806561859869,0.0001444427486393951
2020-10-14 00:00:00,0.016701851023444625,0.015494553641898057,0.007706324161288913,0.028292208321995915,0.00629637912879516,-0.0011898369518240637,-0.021092894762852754,0.01688066291014223,,-0.019496842265184555,-0.05955324565416148,0.01335885236173362
2020-10-15 00:00:00,0.014896142621226016,0.003705993376387662,-0.0018632286558692979,0.0004932875980054874,0.0038386690756193054,-0.001689278458624044,0.03069898476037608,0.013237706611098132,,-0.004988154071446371,-0.028227091866998177,0.0069261346147829195
2020-10-16 00:00:00,0.013330570163555988,-0.02130803097946188,-0.00037033937068270406,0.00434419516519885,0.026520766910023197,0.0005825898505915084,0.022025706761775288,0.012153270125151217,,-0.01080515188978548,0.021925567888415487,0.011300904624228725
2020-10-17 00:00:00,-0.012449780879052352,-0.01259232304570268,-0.012223525840886706,0.010985454939436312,-0.013316503404812163,0.00010430433743668921,0.01616874889728903,-0.02013785902550963,,0.012066796409925695,-0.005550361426351402,-0.001189605809855554
2020-10-18 00:00:00,5.2399471732522684e-05,0.036847183708502096,0.0002902820432133524,0.052461871852973185,-0.01634806199622474,0.005798083243308327,0.01351909339870705,-0.021485086446332957,,-0.0008686052266199118,0.0443591191992217,-0.0026419390447208757
2020-10-19 00:00:00,0.027186876668258864,-0.014310924044655893,0.0137742091165583,0.055458886770833826,0.014667270799852028,0.0005291065577586185,-0.0016366214639268462,0.024213344300321737,,-0.03382248775610053,-0.013754982591087817,-0.0076836047566049
2020-10-20 00:00:00,-0.002766331293558022,-0.011438747181511721,0.003056586499633529,0.02775182621689881,0.012178351081875538,-0.008378723070498195,0.08253045521912156,0.0026633346625206666,,-0.0440762340259131,-0.048342449173450375,0.004926474330474551
2020-10-21 00:00:00,-0.006785645210461655,-0.0005062346513226013,0.01544197503493272,0.058937688297522606,-0.023933763868441926,0.0061409404204438856,-0.05435511919140357,-0.01515514047872224,,-0.013176703094274544,0.012711613861684568,-0.016084296869992243
2020-10-22 00:00:00,-0.0021725969807789847,-0.027428112066408383,0.0005150077836029165,0.031999008404917595,-0.010681390326372497,0.010055483231436124,0.03579761972341988,-0.004593450762620521,,0.011258561344338114,0.016653269246066915,-0.01068820908381829
2020-10-23 00:00:00,-0.0007482097118418629,0.0005945354232128608,0.007604251773849657,-0.025459957990747795,-0.0012606417812390247,-0.004803496431797283,0.054476003147890806,0.016502652622314318,,0.007610226494036476,-0.004644345320184373,0.0035370109639787373
2020-10-24 00:00:00,0.0020912991982008355,0.025812067181580856,0.009628875798216308,0.0017243224365162124,-0.010558818962916217,-0.00399507117895026,0.02755943293917773,-0.017350678956277288,,-0.019022555828167587,-0.011249877824733023,-0.0029186909626659485
2020-10-25 00:00:00,-0.0011617990890819274,-0.01874285032927192,0.0005200757509610243,0.022284974080210518,0.0036317630078122054,-0.0003885621328920674,0.08908564983618206,0.0056268500415092015,,-0.030400518102143337,-0.02859009905349419,0.006180729582422939
2020-10-26 00:00:00,0.004042700284280054,-0.014785270857002708,-0.03822478106228555,0.004308549486186919,-0.040286085358753,-0.021088814535138778,-0.010659469669181798,-0.00792320667320423,,-0.025318708346461105,-0.00896895369517664,0.009053556393111117
2020-10-27 00:00:00,0.005422193545879639,0.005116540967534444,0.0013851038427552531,0.010346239596461637,0.004181829514291302,0.002227264134207263,0.012748516809570565,0.01479567635439949,,0.0036289376040520294,0.01779026204880574,-0.008833530104132015
2020-10-28 00:00:00,-0.0009682054724243216,-0.027095919108905075,0.027619108437059614,0.032263326583232166,0.01872130484092699,0.01297028496027497,0.08543315743887425,0.04174682257145429,,-0.062349638496185966,-0.02595815309482452,0.013965175001869334
2020-10-29 00:00:00,0.02010304275629643,0.017288629916346554,0.005909997216278773,0.0009748708866849087,0.033012140968176173,-0.01491921826013537,0.0054741046473335,0.00025195730291699414,,-0.01376767026062592,-0.02516171305307091,0.007264620871943961
2020-10-30 00:00:00,-0.007331190288683398,0.007455593077508982,0.012563716588852691,0.03808950596658589,-0.0009954802846225963,0.011203421456610518,0.1167043259004793,0.0088617383652847,,0.020646928422847766,-0.02513173074637992,0.006697202193319651
2020-10-31 00:00:00,0.008113506502508416,0.008458893719943128,0.0012204619704722641,0.008416554714453572,-0.01568857875251456,0.008401316079997723,0.09046187291098262,-0.010905115290335554,,0.03165974989463016,-0.030605006663791956,-0.0015222643585590667
2020-11-01 00:00:00,0.011949982476471277,0.007796615596935452,0.010540557249927862,-0.001919050530484634,-0.004078044006952997,0.02131684541361445,0.011084216077068387,0.00080396790292242,,0.020026890526048335,0.024888946326076633,-2.1093048705012052e-05
2020-11-02 00:00:00,-0.00916940565501645,-0.005267889268951276,-0.009205546890033667,0.018514433074337477,0.010531744740591986,0.0018143811854049452,-0.003739861730663374,-0.009217563087347114,,-0.014157772148464032,-0.02625960036099889,0.009196347575469666
2020-11-03 00:00:00,0.033973058184781024,0.025727751718760572,-0.006961496013419777,0.01853657160372396,0.002776154274809095,0.010943419080680139,-0.0742670953408252,0.00758923278522633,,-0.020627343699610667,-0.026455226577470625,-0.00866990132708978
2020-11-04 00:00:00,-0.0019415940122500253,0.01200595708334562,-0.007564441618312934,0.021547264692399426,-0.00803053506223017,0.028952261304503346,0.01707492030296265,-0.017398109086272484,,-0.0025683251409993058,-0.04802527638077697,0.0038477111636335826
2020-11-05 00:00:00,-0.010569064157681107,-0.012627075728590231,0.003634478779867778,0.03458643903235192,-0.00014769670562320147,-0.0038074666421171743,-0.1472476275689381,-0.06610909398861131,,-0.011173639921586487,0.07168069442358416,-0.017114745178549995
2020-11-06 00:00:00,0.004371180435394306,0.0042812934076813525,-0.00787210400253191,0.002117282915583274,-0.013344582575061215,0.03336219883982705,-0.04923961303641827,-0.04229059996249207,,0.15884706104546553,0.07803905381809728,-0.02583542557682217
2020-11-07 00:00:00,-0.0024823898307540504,0.0006772012112032377,0.014041513412908158,0.013344898406763395,0.02074553372021437,0.008001159143702696,-0.02627351870098521,0.031040734779685553,,0.052852527807724314,-0.016503869442120178,0.017786571751599922
2020-11-08 00:00:00,0.009924147688420981,0.009346647413213671,0.023509325979970686,0.011560103004348843,-0.007850997924853553,0.002410402948916812,-0.07028237109041902,-0.06283773774740875,,0.02173977598657817,0.07753407882862418,-0.009092999742148444
2020-11-09 00:00:00,0.004943304674614013,0.042926967987431564,-0.007334378628704841,0.025155400033954944,-0.004665404067181411,-0.009567391345596976,0.13907214964485426,-0.07016957372761012,,-0.01874330255136386,-0.0301344129349031,0.006186575261679483
2020-11-10 00:00:00,-0.04791699984472164,-0.0300957634923279,-0.01568551983925115,0.0018786478242229787,0.007692484916946962,-0.010124598252314154,-0.040637571051909904,0.06843581812600313,,0.05283002853504615,0.06157003245442516,-0.006070255725768581
2020-11-11 00:00:00,0.014784095337597392,0.009799200822412646,0.0037585470045166103,0.007529194967168307,-0.0018716337642453729,0.010253707645637822,0.03883551842502231,0.04750667550725107,,-0.058343676889106466,-0.01573425345883861,-0.004694588138544453
2020-11-12 00:00:00,0.01756325344168347,0.008062275711220479,0.01135599500557194,0.008482763166443474,0.00830777442324071,-0.002380687048956387,-0.018882675266496673,-0.008468107401982727,,-0.023384475229301316,0.003521653589652951,0.002408004713369938
2020-11-13 00:00:00,-0.018578169865857252,-0.021726358880158392,-0.011523228908123406,0.012626205431103543,-0.008455178007628295,0.008550197238591628,-0.013653746747569584,0.003140167513863368,,0.02264508859103398,0.16162294179114245,-0.020262200789763207
2020-11-14 00:00:00,0.014588744281681054,0.010988669339183577,-0.002200684257243013,0.012017753796863373,-0.0003032168289950343,-0.005431086043600208,-0.01986573645854217,-0.0001616579769738724,,-0.021465263660811695,-0.009198511156151501,-0.005969481604279292
2020-11-15 00:00:00,0.00296432096771021,-0.011821298426861027,-0.022511489419002884,0.02381519569457452,0.009948733673205756,-0.0034884666686184618,0.01579032483068521,0.009773686730311482,,0.028593507745304114,0.006971871207104907,-0.002242877445777225
2020-11-16 00:00:00,-0.011751189308852217,-0.013370940591366454,0.01014922848329547,0.018062629742533698,0.007955283726049256,-0.0003573377466657979,-0.06340293833677868,0.003724980551342294,,0.04822828915013044,-0.03339868120689732,-0.029560132905844916
2020-11-17 00:00:00,0.018840064350472696,0.002740826521101747,0.0019819213711483874,0.0303237728347035,-0.03137386309572443,0.0015748883486648158,-0.12978267718810355,-0.008492523849355116,,-0.028822235568581767,0.027716167857486707,-0.029360258418757446
2020-11-18 00:00:00,-0.002637277305161223,-0.006731971916644486,-0.008023061565829603,-0.00685542967247077,0.012431241035247564,0.005014227032427376,0.0033726780495510478,0.027491310187228946,,-0.026475001230819084,-0.04469419026992216,0.013314422543751148
2020-11-19 00:00:00,0.0029367804481801874,0.015245818020807267,-0.0020513849614753887,-0.0065220075552174794,-0.007894293331238256,-0.002557152847651234,-0.18485248193638049,0.008934320750108804,,0.00996947594767239,0.03885520851404334,-0.016028114310852493
2020-11-20 00:00:00,0.02087768060230788,0.00611564566813394,0.011350487914129403,-0.054275784398415405,-0.03756582740677539,0.014615473134905299,-0.15966294389443875,0.004753471185364289,,-0.004585462358667747,0.01452029916392833,-0.040178031591673935
2020-11-21 00:00:00,0.007939010735276364,0.019671889292003253,0.05724663344918646,0.02789059325375476,0.038098237880528796,0.026421349954100726,0.09299546981230467,-0.03333078143667667,,-0.008930623728180098,-0.003710510827257041,-0.19932651289326092
2020-11-22 00:00:00,0.07339909269074918,-0.022347519144765682,-0.01705673963765214,0.0053119235176417035,-0.0019014656682292963,0.00580292645045033,-0.010504802445373884,0.018198383740972157,,-0.022853832643710603,-0.020083208492973292,0.016139623964022853
2020-11-23 00:00:00,-0.03398487352295598,0.007957110875100093,0.04539398611935186,-0.009329309919824724,0.009140843390433862,0.024773968760064102,-0.031305088598375996,0.012265083732241777,,-0.021151305408319,0.07247819944168532,-0.19144157043971144
2020-11-24 00:00:00,0.007841996766741244,-0.011509389647317847,-0.010872159214648125,-0.041156203444517314,0.09122964334701927,-0.019532249896936693,-0.0883492390792674,0.03665602277813795,,-0.05542599137958548,-0.01454412643807107,-0.06376217289594727
2020-11-25 00:00:00,-0.013745935533578002,0.023240200820632495,-0.011102944725411346,0.007813328546465326,-0.020115070728009887,-0.005211001819151795,0.005457297503790481,0.0049292315367342465,,0.02841647909467304,-0.047236205254274466,0.04102685676144219
2020-11-26 00:00:00,0.006542058158493014,0.014229373507755716,-0.01750709722182109,0.050751777556495126,-0.01641275239767015,-0.01570334608889007,0.0745529154943736,-0.02034146220815014,,-0.024667087525499065,-0.03432979695989302,0.08160994057067528
2020-11-27 00:00:00,0.012989101285602322,-0.00622717286493113,-0.015059599710260496,-0.005547666975016741,0.0061134321919791845,-0.00914502146916124,0.020702156274404526,0.04653290334927551,,-0.011437995319563632,-0.01699055955772205,-0.02503962395726972
2020-11-28 00:00:00,0.062359257899821885,0.0024734935335423147,0.008291279504390348,0.010375051008524871,0.007544288992632375,0.0036095636207047477,0.12024232228729337,-0.013380579499062017,,-0.009915493711225243,0.023419492948949294,-0.059421525783482365
2020-11-29 00:00:00,-0.0014941946728037614,-0.011885350088532087,-0.0015360449106690544,0.005545950407657485,-0.023262085755162754,0.013832317519426929,-0.041040090531957896,-0.0033083965131261994,,0.0026033265935434535,0.011857040251773365,0.015429937076767375
2020-11-30 00:00:00,-0.0033308291049476413,0.014354753843502821,0.03604217584149272,0.009172322462557614,-0.0029891732956257577,-0.01246225713323068,-0.029640935336947227,-0.006267439563539368,,-0.012894519655347048,0.03048884443882527,-0.048166657832560245
2020-12-01 00:00:00,-0.015041733179072647,-0.011170956063281945,-0.02423605655147737,0.012216923463210405,-0.004108118240689573,-0.003448304673864089,0.016297350885920436,-0.003296729784746988,,0.03399967234455298,-0.028361419763758444,0.03916847284577357
2020-12-02 00:00:00,-0.04455242643518964,0.0006153773968506915,0.007472084062350226,0.0014744958902634941,-0.030531174768007707,0.008493144947372855,-0.04838740486052784,-0.010042932212141586,,0.02001359780706391,0.053741857776229085,-0.014169029966105973
2020-12-03 00:00:00,0.019266708788897913,-0.011741012562218378,-0.010041097687798706,0.009978566800126376,0.012924273371070605,0.006641596606371758,-0.014833928855195466,0.11981763109624866,,-0.010684860364494897,-0.005677772549824767,-0.001177726686634406
2020-12-04 00:00:00,-0.028432333766097606,-0.0037420727575253054,0.006758387603757854,0.006337016759134562,0.01593954034179018,-0.01037463456213078,-0.004166040774708779,-0.022893155593827486,,-0.0251893115787285,-0.046776541431749974,0.05846600225493048
2020-12-05 00:00:00,0.011443666924384699,0.009213396446616007,0.0040150741247498845,0.001715630610081731,-0.0005082648154037805,0.005823187279005104,-0.019649443642191844,0.034330487421092015,,0.015848155402632402,0.021774699106540563,-0.024214246530285477
2020-12-06 00:00:00,0.008420759397712085,-0.0025798356477599316,-0.0019293000492145995,0.008229594965292797,0.003785695909008735,0.000627377233345161,-0.04717820197171263,0.0023862868209482135,,-0.037238421694907264,-0.0040025228672248,-0.029983286779632246
2020-12-07 00:00:00,-0.006025268977377485,0.01805510186871384,-0.00154450691122332,-0.006952911785812033,0.0005663075060527434,-0.002308799668437167,0.015941115969891895,0.012927836398704151,,0.003607768278970913,0.015382787634300066,0.008490570470467196
2020-12-08 00:00:00,0.0027721404849418985,0.00568698518387778,0.0008557009666874116,0.006596423424995279,0.007920932768665012,-0.0024884733665248016,0.007014861595742383,-0.011157060289919196,,-0.004574027339082687,-0.06374070282233235,0.04070354929285186
2020-12-09 00:00:00,0.016975523918982494,-0.01644451833886873,-0.006748759327318887,0.006683537936169992,-0.01688210586666733,0.005774680344422967,0.06273963008661132,0.023263015166127388,,-0.016373474399754007,0.010376669521261817,-0.021808710157926847
2020-12-10 00:00:00,-0.001487080371776417,0.0015881729551983081,0.002620159778018216,0.0021913955726006185,-0.001778664298709931,-0.0015812960502428752,0.050555775928594116,-0.003713127568954977,,-0.016692951998408256,-0.016289464563999212,0.009047058021496412
2020-12-11 00:00:00,-0.0013889568416945997,-0.007762244180873568,-0.006449144106400517,-0.000513252691515087,0.014212444748768593,1.7142179033591276e-05,0.01794384536811655,0.008938103360433991,,-0.03534526705052293,-0.041825152777092256,0.023202968825523917
2020-12-12 00:00:00,-0.016449382435376747,0.022913089366734196,0.0014814399813878332,0.013671583116973585,0.0007214236623881431,0.00323416436276569,0.0509545836750076,-0.006084618406965836,,0.002500785160058472,0.025302132584099524,0.03667564690398206
2020-12-13 00:00:00,0.0340261219474704,0.012338013988348051,-0.0023811022129367476,-0.001020324958960761,-0.0011999626826428855,-0.004833072030098418,-0.01052629140900474,-0.025663263522501034,,0.01428970261960738,0.034529746300547004,-0.005254853558156747
2020-12-14 00:00:00,0.0072390769542586275,0.03192902627620925,-0.013754723892875687,0.00141096188541312,-0.004541354199604275,-0.012671135492440755,-0.04435169589717364,-0.01021961293457968,,0.010009699463073785,0.0220444348120874,0.013433760527103877
2020-12-15 00:00:00,-0.03200535018954359,-0.018272972502906493,0.02943900552412232,-0.0030389289540565523,-0.03975274168318399,-0.007578021463390705,0.01613240247176495,0.00802343457717064,,0.051069234207348546,-0.02218773289450182,0.028623237716739802
2020-12-16 00:00:00,0.020801787845826092,0.010233828315102,0.023962731106038526,0.022576999415236054,0.022302031089938334,0.015039571689235642,-0.03550052398343151,0.01988837151201428,,-0.02721510699627694,0.02975542609011317,-0.10576544878964933
2020-12-17 00:00:00,-0.0007354333344170572,0.009406799639312513,0.0032248580649233416,0.022873197606169682,0.04739191519716429,0.005121310712909111,0.051021968296070974,-0.01754631358536951,,-0.02191897857382097,0.023110114374725488,-0.007148085617798394
2020-12-18 00:00:00,-0.028121108708552445,-0.03324969783864756,-0.008501072720494496,0.019786198705486202,0.014943250161691846,0.004023555622041708,-0.0483433628853851,0.03993467324004085,,-0.0005877355128549588,0.010233329701818339,-0.006077001601376586
2020-12-19 00:00:00,-0.004735818452036855,-0.013024918163046628,-0.029366223117831436,0.006979834959447873,0.011615495397833853,-0.009698826664538585,-0.06184640606973224,-0.013233818173084444,,-0.01171804747326366,0.0260584338217994,0.004194576452134502
2020-12-20 00:00:00,0.016431563432155183,-0.0024228686272459443,0.034022284955276705,-0.009064117042415443,0.10296356560531117,-0.008908179767684599,0.004595102825594499,-0.027246323823924168,,-0.030446362325521836,-0.02496768575723085,0.019519132507654968
2020-12-21 00:00:00,-0.011586589484475829,0.03399577321295377,-0.02068150689626508,0.03607945780314453,0.0462242611417531,-0.006266223111596081,0.063071793193264,0.007476316049583931,,0.022616914578786562,-0.03217753312810728,0.035262823389474396
2020-12-22 00:00:00,-0.0030578484024812447,-0.006723889469430033,-0.003860302580516284,0.008471076375838216,-0.05616132983769673,0.004468450259942802,-0.0543797506154059,0.04016425873266771,,-0.008470940188285814,0.029376040066941278,0.06615785104650884
2020-12-23 00:00:00,0.007901186199693488,-0.03090005565003362,-0.041167333705493525,0.03370993921177157,-0.0389888166003467,-0.015741650452675116,0.029312217049341227,0.009345099624418596,,-0.0249839318695938,-0.055825217301297914,0.21156249976892078
2020-12-24 00:00:00,0.017141923388873992,0.0339805179799233,0.01781679771571687,-0.012385136099542504,0.062032488442960165,0.009143537544496594,0.01043237480801995,0.025908846914524775,,0.007032749281771444,0.031233595984897056,-0.15291134126857941
2020-12-25 00:00:00,0.021938507499260962,0.019785582098566623,0.027005750158706765,0.019376473734568522,-0.007011521010522492,0.006183637247963336,0.011352419194715191,0.019855169722796828,,0.016016941226252635,-0.002575838743703318,0.029317576787489086
2020-12-26 00:00:00,0.0015094795307318276,-0.006657811340857023,0.00234212033845671,0.02548933414411081,-0.006531431987582159,-0.006883622845676229,-0.0279336026959498,0.00960365333611879,,-0.028596738599234672,-0.013576215164280259,0.03590401471534016
2020-12-27 00:00:00,-0.02662385663857597,0.006075914248351633,0.023255821874526683,0.016732602985921663,0.010445324365026099,0.02958404431566719,0.03188778166550571,-5.230093319541496e-07,,-0.027975653587289262,0.02736991129978894,0.01999247438216034
2020-12-28 00:00:00,0.014093714106379829,0.047713299183541724,0.000549812674307093,-0.005891255555268815,-0.1365740365429967,0.00994871629985472,0.12876614437378486,0.0587687299034414,,0.06970405042022809,0.018588937983076703,0.06184638117258817
2020-12-29 00:00:00,0.058136161562852895,0.029155632603572013,-0.055787380262360964,0.01579089590797128,-0.08214889585448326,-0.019115806146223102,0.022142218287436677,0.030531681254791332,,0.0835258926600358,-0.007657059942557554,0.054430134714170686
2020-12-30 00:00:00,-0.006141898240079657,-0.016593319207770352,0.018577225538894016,0.019332511008425035,0.03433721049106908,0.0008329165009749451,0.01076828165958077,0.027361183456608318,,-0.028022807944734995,0.06396850200649407,0.02151243473023068
2020-12-31 00:00:00,-0.004940791098250352,0.060746381287495876,-0.01198741598791453,0.006214996769326797,-0.13552158535071757,-0.010451483127380756,0.3012425438394971,-0.013221367290323027,,-0.005918976623396133,0.12421317232382934,-0.0187643127176218
2021-01-01 00:00:00,-0.11259802173047379,-0.13248785571838412,-0.008631546788885502,-0.0026522089071716604,0.16014916092763926,-0.00922285454790256,-0.041974338686299906,-0.037418077071598,,0.10760527153949617,-0.041809433522797645,-0.03936482427922405
2021-01-02 00:00:00,-0.00659999970708125,-0.015498370738517175,0.014002904199792998,0.028142378176739147,0.3793033089600296,-0.002311311154308604,-0.09936016278457249,0.011123494866064343,,-0.01679789650446789,0.011333747460500976,0.032591067437118204
2021-01-03 00:00:00,0.059720040508079775,0.040017925091292705,0.05672703022734482,0.026811409991010948,-0.0845189500206518,0.07134631610661046,-0.07682228674917035,0.012361274445812809,,0.05891955024026441,0.06231725207368727,-0.009501359810392851
2021-01-04 00:00:00,0.02940986745436569,-0.0011604306911852103,-0.0137164899948084,-0.059776640394278435,0.02788542141052447,-0.009438454012696385,0.046199706401506335,0.018606701505945178,,0.05176687818763026,-0.0035323467741342207,-0.024166992688823552
2021-01-05 00:00:00,0.02817651860545345,-0.07178179018983122,0.004626867553839786,0.024590888499992247,-0.004419574818488314,-0.04783292587069199,-0.01739186942208626,0.017197926754778714,,-0.029975988803586318,0.08052111395488082,0.022008497552652162
2021-01-06 00:00:00,0.10917715617736568,-0.007894501622391248,0.036183576042219,-0.03734473701698071,0.007142697407027332,0.006783867673724409,-0.034608705643046966,-0.06184984990878023,,-0.08572866627075154,0.01039219153067239,-0.05357770210748486
2021-01-07 00:00:00,-0.0006651370654002786,-0.014791608770794828,-0.020627715037605077,0.028175031499891534,-0.01218431931097308,-0.0014322358149357894,0.011445712138206221,-0.09181322437748984,,0.10588917922498065,-0.010166230460283698,-0.1502413506490079
2021-01-08 00:00:00,0.018063248090591844,-0.17327119247583828,0.0026658312479195256,-0.006723982879625168,0.022831980504287197,0.008867747058971975,-0.02725724043742006,-0.00788222945110878,,0.18583781227961182,-0.03121015055081522,0.004074081201105417
2021-01-09 00:00:00,0.010187713133549714,-0.07320175765230386,0.13247393722659573,-0.013842079292798404,-0.007611182616688361,0.01313017665488514,-0.021745425185630496,0.03085852532837552,,-0.03004543951106997,0.030839330699594103,-0.004250888761467064
2021-01-10 00:00:00,-0.017266533237878245,0.03541748959633184,0.042755620218792034,0.006645212033437209,0.007790877531397344,0.00632278462835395,-0.00793913013745362,0.058508126574831176,,0.027955028932427017,-0.020963166080543716,0.011764671178891795
2021-01-11 00:00:00,0.00048474665820485985,-0.04809013373227372,-0.054700779793650955,0.033950808275391875,0.003293849557742645,-0.0306913405038976,0.0441800851037345,-0.006020546243220126,,0.008654684867741569,-0.061659503156494766,0.04640826924511582
2021-01-12 00:00:00,0.044079522184809816,-0.10110789973816814,-0.02717040929950859,-0.009003893396432705,-0.042947302045750535,-0.008076996482983712,0.007981761762527795,-0.08086364888024755,,0.0882808341889787,0.027655374390072707,-0.005655732128745095
2021-01-13 00:00:00,-0.02035380620105287,0.0019268999757305894,0.023971996221005654,0.0022481614545359907,-0.12867425138192767,-0.006080747634675476,-0.04167614111876461,0.028362563392313245,,-0.04246272178132321,0.0706754071492855,-0.02323150847828903
